orderbook_timestamp,book,bid,ask,spread
2024-07-16T22:24:09+00:00,btc_mxn,1135939.98,1135940.02,3.5213126866727438e-06
2024-07-16T22:24:10+00:00,btc_mxn,1135939.98,1135940.02,3.5213126866727438e-06
2024-07-16T22:24:11+00:00,btc_mxn,1135939.98,1135940.02,3.5213126866727438e-06
2024-07-16T22:24:13+00:00,btc_mxn,1135939.98,1135940.02,3.5213126866727438e-06
2024-07-16T22:24:14+00:00,btc_mxn,1135939.98,1135940.02,3.5213126866727438e-06
2024-07-16T22:24:15+00:00,btc_mxn,1135939.98,1135940.02,3.5213126866727438e-06
2024-07-16T22:24:16+00:00,btc_mxn,1135939.98,1135940.02,3.5213126866727438e-06
2024-07-16T22:24:17+00:00,btc_mxn,1135939.98,1135940.02,3.5213126866727438e-06
2024-07-16T22:24:18+00:00,btc_mxn,1135939.98,1135940.02,3.5213126866727438e-06
2024-07-16T22:24:19+00:00,btc_mxn,1135939.98,1135940.02,3.5213126866727438e-06
2024-07-16T22:24:21+00:00,btc_mxn,1135740.0,1135940.02,0.017608324073309665
2024-07-16T22:24:22+00:00,btc_mxn,1135740.0,1135940.02,0.017608324073309665
2024-07-16T22:24:23+00:00,btc_mxn,1133450.0,1135730.0,0.20075193928134327
2024-07-16T22:24:09+00:00,btc_mxn,1135939.98,1135940.02,3.5213126866727438e-06
2024-07-16T22:24:24+00:00,btc_mxn,1133450.0,1135730.0,0.20075193928134327
2024-07-16T22:24:10+00:00,btc_mxn,1135939.98,1135940.02,3.5213126866727438e-06
2024-07-16T22:24:25+00:00,btc_mxn,1133450.0,1135730.0,0.20075193928134327
2024-07-16T22:24:11+00:00,btc_mxn,1135939.98,1135940.02,3.5213126866727438e-06
2024-07-16T22:24:26+00:00,btc_mxn,1133450.0,1135730.0,0.20075193928134327
2024-07-16T22:24:12+00:00,btc_mxn,1135939.98,1135940.02,3.5213126866727438e-06
2024-07-16T22:24:28+00:00,btc_mxn,1133450.0,1135660.0,0.19460049662751175
2024-07-16T22:24:14+00:00,btc_mxn,1135939.98,1135940.02,3.5213126866727438e-06
2024-07-16T22:24:29+00:00,btc_mxn,1133450.0,1135660.0,0.19460049662751175
2024-07-16T22:24:15+00:00,btc_mxn,1135939.98,1135940.02,3.5213126866727438e-06
2024-07-16T22:24:30+00:00,btc_mxn,1133450.0,1135730.0,0.20075193928134327
2024-07-16T22:24:16+00:00,btc_mxn,1135939.98,1135940.02,3.5213126866727438e-06
2024-07-16T22:24:31+00:00,btc_mxn,1134050.0,1135730.0,0.14792248157572663
2024-07-16T22:24:17+00:00,btc_mxn,1135939.98,1135940.02,3.5213126866727438e-06
2024-07-16T22:24:32+00:00,btc_mxn,1134050.0,1135730.0,0.14792248157572663
2024-07-16T22:24:18+00:00,btc_mxn,1135939.98,1135940.02,3.5213126866727438e-06
2024-07-16T22:24:33+00:00,btc_mxn,1134050.0,1135730.0,0.14792248157572663
2024-07-16T22:24:19+00:00,btc_mxn,1135939.98,1135940.02,3.5213126866727438e-06
2024-07-16T22:24:35+00:00,btc_mxn,1134050.0,1135730.0,0.14792248157572663
2024-07-16T22:24:21+00:00,btc_mxn,1135740.0,1135940.02,0.017608324073309665
2024-07-16T22:24:36+00:00,btc_mxn,1134050.0,1135730.0,0.14792248157572663
2024-07-16T22:24:22+00:00,btc_mxn,1135740.0,1135940.02,0.017608324073309665
2024-07-16T22:24:37+00:00,btc_mxn,1134050.0,1135730.0,0.14792248157572663
2024-07-16T22:24:23+00:00,btc_mxn,1133450.0,1135730.0,0.20075193928134327
