orderbook_timestamp,book,bid,ask,spread
2024-07-14T04:51:07+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-14T04:58:10+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-14T04:58:11+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-14T04:58:13+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-14T04:58:15+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-14T04:58:16+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-14T04:58:18+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-14T04:58:19+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-14T04:58:21+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-14T04:58:22+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-14T04:58:24+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-14T04:58:25+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-14T04:58:27+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-14T04:58:28+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-14T04:58:30+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-14T04:58:31+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-14T04:58:33+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-14T04:58:34+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-14T04:58:35+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-14T04:58:37+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-14T04:58:38+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
